gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalServices,Recency_score,Frequency_score,Monetary_score,treatment,contract_score,tenure_norm,charge_norm,persuadability,churn_observed,persuadability_bin,churn_risk,uplift_score
Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640.0,0,3,3,3,4,0,1.0,0.7638888888888888,0.8054736842105263,0.8902614035087719,0,High,26.977848,0.18894157
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.05,762.1,1,1,4,1,3,0,1.0,0.8888888888888888,0.7330526315789473,0.913277192982456,0,High,47.119244,0.19823518
Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,3846.35,0,5,2,5,3,1,0.0,0.3611111111111111,0.6821052631578948,0.2447543859649123,0,Low,8.996133,0.014302343
Female,0,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5646.6,0,6,1,6,3,0,0.0,0.0555555555555555,0.6943157894736842,0.1555298245614035,0,Low,10.029192,0.07194978
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.5,53.5,1,1,5,1,2,0,1.0,0.9861111111111112,0.4505263157894736,0.8859385964912281,1,High,42.633648,0.40335548
Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,79.05,0,0,5,0,1,1,0.3,0.9444444444444444,0.1726315789473684,0.467859649122807,0,Medium,15.776135,0.025633022
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.1,25.1,1,0,5,0,1,0,1.0,0.9861111111111112,0.2113684210526316,0.8381070175438597,1,High,42.5197,0.4249941
Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.4,1516.6,0,2,2,2,2,1,0.3,0.6111111111111112,0.4581052631578947,0.4249543859649123,0,Medium,17.733387,0.11608386
Female,0,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.6,2224.5,0,2,2,2,2,0,0.3,0.4583333333333333,0.4934736842105263,0.3861947368421052,0,Medium,17.02275,0.068994805
Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,0,2,4,2,3,1,1.0,0.8472222222222222,0.7141052631578947,0.8969877192982456,0,High,37.489925,0.30096138
Female,0,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.4,4310.35,0,5,1,5,3,1,0.0,0.0138888888888888,0.5170526315789473,0.1075771929824561,0,Low,9.937095,0.10821647
Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,42.9,0,0,5,0,1,0,1.0,0.9722222222222222,0.1717894736842105,0.8260245614035088,0,Medium,11.87872,0.074327186
Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,2365.15,1,2,2,2,3,0,1.0,0.5833333333333333,0.6707368421052632,0.8091473684210526,1,Medium,28.242311,0.289811
Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,353.65,0,0,3,0,1,0,0.3,0.7638888888888888,0.1696842105263157,0.4131035087719298,1,Medium,10.689199,0.18870161
Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,0,3,1,3,4,0,1.0,0.2361111111111111,0.7953684210526316,0.7299070175438597,0,Medium,21.975779,0.18870445
Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,0,1,1,1,3,1,1.0,0.1944444444444444,0.6719999999999999,0.6927333333333333,0,Medium,17.235933,0.23804694
Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.2,308.25,1,2,5,2,2,1,1.0,0.9305555555555556,0.4564210526315789,0.8704508771929824,0,High,30.649324,0.023651302
Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.45,19.45,1,0,5,0,1,0,1.0,0.9861111111111112,0.1637894736842105,0.8285912280701755,0,High,34.54243,0.07669383
Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.05,678.45,0,0,4,0,3,0,1.0,0.875,0.623578947368421,0.8872157894736842,0,High,36.787178,0.15840437
Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,0,1,2,1,2,0,1.0,0.6388888888888888,0.4138947368421052,0.7744456140350877,1,Medium,18.270342,0.11601877
Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1023.95,0,0,1,0,1,1,0.0,0.3055555555555556,0.1633684210526315,0.124340350877193,0,Low,11.305273,0.04193914
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,0,6,1,6,4,0,0.0,0.0,0.9570526315789474,0.1914105263157894,1,Low,24.90703,0.4516105
Female,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.0,4532.3,0,5,2,5,4,1,0.3,0.4027777777777778,0.8926315789473684,0.449359649122807,0,Medium,18.19244,0.18336675
Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,0,0,1,0,1,1,0.0,0.2222222222222222,0.2185263157894736,0.1103719298245614,0,Low,15.048584,0.07753859
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,0,0,5,0,1,1,1.0,0.9861111111111112,0.1608421052631579,0.828001754385965,0,High,37.839123,0.23040576
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.4,7372.65,1,4,1,4,4,0,0.0,0.0,0.8707368421052633,0.1741473684210526,0,Low,15.243805,-0.06889281
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,0,4,1,4,4,1,0.0,0.0,0.8467368421052631,0.1693473684210526,0,Low,13.135573,-0.019468762
Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,0,2,2,2,4,0,1.0,0.5,0.8033684210526316,0.8106736842105263,0,Medium,38.266598,0.111232415
Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,0,4,5,4,3,0,1.0,0.9305555555555556,0.632842105263158,0.9057350877192982,0,High,23.302198,0.061844394
Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.45,1058.6,1,2,3,2,3,1,1.0,0.8194444444444444,0.7111578947368421,0.8880649122807018,0,High,36.51934,0.29803464
Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),89.15,3990.75,0,3,2,3,3,1,0.3,0.3888888888888888,0.7507368421052633,0.4168140350877193,0,Medium,19.256397,0.1430031
Female,1,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.9,7475.85,0,5,1,5,4,0,0.3,0.0277777777777777,0.9086315789473683,0.340059649122807,0,Low,16.070715,0.14458501
Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.5,835.5,0,0,2,0,1,0,0.3,0.3888888888888888,0.1642105263157894,0.2995087719298245,0,Low,9.77224,0.0058838725
Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.95,2628.6,1,1,2,1,3,0,1.0,0.5555555555555556,0.7237894736842105,0.8114245614035087,1,Medium,33.207146,0.43737602
Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1718.35,0,0,1,0,1,0,0.0,0.0416666666666666,0.2101052631578947,0.0545210526315789,0,Low,24.167152,-0.0046367794
Female,1,No,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.4,1023.9,1,2,3,2,2,0,1.0,0.7777777777777778,0.5002105263157894,0.8333754385964913,0,High,14.874956,0.1035323
Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,1193.55,0,0,1,0,1,0,0.3,0.0555555555555555,0.1642105263157894,0.1995087719298245,0,Low,9.60546,-0.102165855
Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,0,0,3,0,3,0,1.0,0.7777777777777778,0.5890526315789474,0.8511438596491229,0,High,31.198566,0.16189411
Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,0,5,1,5,3,1,0.0,0.0555555555555555,0.6976842105263158,0.1562035087719298,0,Low,10.178917,-0.020399481
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,78.9,0,0,5,0,1,1,1.0,0.9444444444444444,0.16,0.8153333333333334,0,Medium,20.283678,0.08508897
Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,0,3,2,3,2,1,1.0,0.6388888888888888,0.3271578947368421,0.757098245614035,0,Medium,8.228532,0.15887946
Female,0,No,No,29,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.6,856.35,1,1,2,1,2,0,1.0,0.5972222222222222,0.2576842105263158,0.7307035087719298,1,Medium,23.496027,0.15937476
Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,122.0,0,0,5,0,1,1,1.0,0.9305555555555556,0.1713684210526316,0.813440350877193,0,Medium,13.390687,0.013277754
Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,0,3,1,3,4,1,0.3,0.0277777777777777,0.8,0.3183333333333333,0,Low,15.243311,0.011995919
Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,0,4,3,4,3,1,0.3,0.6666666666666667,0.6265263157894737,0.4753052631578947,0,Medium,15.184112,0.17529985
Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,0,5,1,5,3,1,0.0,0.0,0.6606315789473685,0.1321263157894737,0,Low,20.65721,0.19291034
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,0,1,5,1,3,1,1.0,0.9861111111111112,0.6256842105263157,0.9209701754385966,0,High,39.28136,0.34829727
Male,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.05,3635.15,0,4,1,4,2,1,0.3,0.0277777777777777,0.4298947368421052,0.2443122807017543,0,Low,14.382828,-0.06905632
Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,702.9,0,0,2,0,1,0,1.0,0.5,0.1616842105263158,0.6823368421052631,0,Medium,6.3119597,0.19752976
Female,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,1,3,2,3,4,1,1.0,0.4722222222222222,0.8383157894736842,0.8093298245614035,0,Medium,34.897182,0.32466066
Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,1144.5,1,0,3,0,3,1,1.0,0.7638888888888888,0.5894736842105263,0.8470614035087719,0,High,34.29634,0.10138066
Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,0,5,2,5,4,1,0.3,0.4305555555555556,0.9187368421052632,0.4629140350877193,0,Medium,28.85855,0.1618976
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,1,0,5,0,2,1,1.0,0.9861111111111112,0.3814736842105263,0.8721280701754387,1,High,48.622368,0.086359054
Male,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,1,1,5,1,1,0,1.0,0.9722222222222222,0.2513684210526316,0.841940350877193,1,High,30.831024,0.108572796
Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,0,1,3,1,3,0,1.0,0.8055555555555556,0.6437894736842106,0.8704245614035089,0,High,38.119537,0.062473997
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,1,4,5,4,4,1,1.0,0.9722222222222222,0.8008421052631578,0.9518350877192984,0,High,38.78361,0.27631193
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,19.8,1,0,5,0,1,1,1.0,0.9861111111111112,0.1667368421052631,0.8291807017543861,1,High,36.756046,0.08122972
Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.8,930.05,0,4,3,4,3,1,1.0,0.8194444444444444,0.6130526315789473,0.8684438596491229,0,High,19.335512,0.08698641
Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,0,0,5,0,1,0,1.0,0.9166666666666666,0.159578947368421,0.8069157894736841,1,Medium,17.133368,0.08814009
Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.65,333.6,1,1,5,1,3,0,1.0,0.9444444444444444,0.6454736842105263,0.9124280701754386,1,High,39.35154,0.13143858
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.15,465.05,1,4,5,4,4,1,1.0,0.9305555555555556,0.8349473684210527,0.9461561403508773,1,High,39.766655,0.387941
Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,0,4,3,4,4,1,1.0,0.7916666666666666,0.8568421052631578,0.9088684210526315,0,High,30.255169,0.12924138
Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.45,3545.1,0,1,2,1,3,1,1.0,0.3472222222222222,0.6353684210526316,0.731240350877193,0,Medium,19.357086,0.08757507
Female,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.1,504.05,0,3,4,3,3,0,1.0,0.8888888888888888,0.5397894736842105,0.8746245614035087,0,High,16.811914,0.25714803
Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.65,440.2,0,0,3,0,1,1,1.0,0.7638888888888888,0.216,0.7723666666666666,0,Medium,20.694756,0.21591324
Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,0,1,3,1,3,0,1.0,0.7916666666666666,0.6324210526315789,0.8639842105263158,0,High,28.996119,0.0024858713
Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,0,4,2,4,4,1,0.3,0.6388888888888888,0.8071578947368421,0.5030982456140352,0,Medium,19.542685,0.21768785
Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,0,1,3,1,2,0,1.0,0.6805555555555556,0.4581052631578947,0.7957877192982455,0,Medium,17.428717,0.090972014
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,0,1,5,1,3,0,1.0,0.9444444444444444,0.6126315789473684,0.905859649122807,0,High,34.23182,0.05929014
Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,535.05,0,0,2,0,1,1,0.3,0.5972222222222222,0.1671578947368421,0.3625982456140351,0,Low,10.269588,0.1324325
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,461.3,0,0,2,0,1,1,1.0,0.6527777777777778,0.1604210526315789,0.7279175438596491,0,Medium,9.640723,0.17715803
Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,431.0,1,0,4,0,2,0,1.0,0.875,0.3785263157894737,0.8382052631578947,1,High,21.556087,0.1731753
Male,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.55,878.35,1,1,3,1,2,1,1.0,0.75,0.4172631578947368,0.8084526315789473,1,Medium,19.96711,0.15325022
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,0,2,5,2,4,0,1.0,0.9583333333333334,0.7987368421052631,0.9472473684210526,0,High,60.34934,0.012850106
Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,0,4,1,4,2,0,0.0,0.0416666666666666,0.3894736842105263,0.0903947368421052,0,Low,12.386961,-0.063734196
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,324.8,0,0,3,0,1,0,0.3,0.8055555555555556,0.1629473684210526,0.4242561403508772,0,Medium,10.498005,0.09697934
Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,0,2,3,2,3,0,1.0,0.7361111111111112,0.5861052631578947,0.8380543859649123,0,High,16.624245,0.07348776
Male,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,0,2,2,2,4,1,1.0,0.4583333333333333,0.7637894736842106,0.790257894736842,0,Medium,28.947989,0.06677054
Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,0,4,2,4,4,0,1.0,0.5694444444444444,0.8538947368421053,0.8416122807017543,0,High,33.992455,-0.072051555
Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,439.75,0,0,3,0,1,0,0.3,0.6666666666666667,0.1705263157894737,0.3841052631578947,0,Medium,11.36277,0.12369735
Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,0,1,3,1,2,1,1.0,0.8055555555555556,0.4109473684210526,0.8238561403508773,0,Medium,13.024293,0.12440772
Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,0,5,1,5,3,0,0.0,0.1111111111111111,0.6261052631578947,0.1585543859649123,1,Low,16.599802,0.039830446
Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.35,1033.0,0,0,1,0,1,1,0.3,0.3055555555555556,0.1629473684210526,0.2742561403508772,0,Low,14.898679,0.3295215
Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.75,3482.85,0,4,1,4,3,0,0.3,0.2777777777777778,0.5789473684210527,0.3491228070175439,0,Low,13.702223,-0.021482453
Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,0,3,2,3,4,1,0.3,0.6111111111111112,0.8437894736842105,0.5020912280701755,0,Medium,26.55559,0.16163221
Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.85,435.25,0,0,3,0,1,0,0.0,0.7083333333333333,0.175578947368421,0.2476157894736841,1,Low,13.672145,0.37854466
Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,2448.75,1,3,2,3,4,0,1.0,0.6527777777777778,0.8075789473684211,0.8573491228070176,0,High,38.161312,-0.035372734
Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,307.0,0,0,3,0,1,0,0.3,0.7638888888888888,0.1629473684210526,0.4117561403508771,0,Medium,10.176597,0.123301834
Male,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,0,2,1,2,2,0,0.3,0.1944444444444444,0.3789473684210526,0.2841228070175438,0,Low,31.996323,-0.053145662
Male,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,1,1,3,1,3,0,1.0,0.7638888888888888,0.6863157894736842,0.8664298245614035,1,High,28.706476,0.13353708
Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1281.25,0,0,1,0,1,1,0.0,0.2916666666666666,0.2147368421052631,0.1304473684210526,0,Low,10.125144,-0.07946585
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.9,3527.0,0,4,1,4,2,1,0.0,0.0,0.4117894736842105,0.0823578947368421,0,Low,17.637125,-0.0560645
